id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
01210931243419158444461690,2024-01-09 21:31:34,26207.68,transferencia,1,19369150650,5191,76773-0,5191-76773-0,96662893,1089,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01090925240751444504144936,2024-01-09 09:25:07,39585.41,transferencia,1,31822305730,4415,66610-5,4415-66610-5,87290137,1213,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01230941242231263473013335,2024-01-09 23:41:22,18680.68,transferencia,1,62422709940,6213,94376-6,6213-94376-6,92880952,303,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01160955244261139252592808,2024-01-09 16:55:42,45303.0,transferencia,1,71541483065,3116,45895-5,3116-45895-5,70317489,1051,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01061048240903455646517914,2024-01-10 06:48:09,57551.38,transferencia,1,41341215318,5430,27140-9,5430-27140-9,19282918,1207,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01161045243414824436883457,2024-01-10 16:45:34,93362.05,transferencia,1,1110398190,2841,19733-5,2841-19733-5,60355335,455,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01171050241348026017273438,2024-01-10 17:50:13,96611.8,transferencia,1,46979464213,2084,87590-8,2084-87590-8,77240821,421,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211037241173286555733214,2024-01-10 21:37:11,65336.13,transferencia,1,30672438038,8237,96467-9,8237-96467-9,64341068,1010,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131012240327497706161582,2024-01-10 13:12:03,14391.21,transferencia,1,84784389989,9472,21766-0,9472-21766-0,42405779,1149,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01171028243390683394026073,2024-01-10 17:28:33,64090.44,transferencia,1,15215673608,8609,73820-2,8609-73820-2,82237712,786,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01191052241626133437871776,2024-01-10 19:52:16,83294.28,transferencia,1,70610564609,3162,11886-7,3162-11886-7,20248868,20,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01091133245504860691357966,2024-01-11 09:33:55,86279.66,transferencia,1,16161770806,6840,50170-8,6840-50170-8,93501427,248,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211149240073136096068692,2024-01-11 21:49:00,88939.23,transferencia,1,58407666408,3137,74533-3,3137-74533-3,88827718,536,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131140244275290277671857,2024-01-11 13:40:42,59188.71,transferencia,1,24887883250,9257,64386-2,9257-64386-2,55495302,910,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01191147243122353626626933,2024-01-11 19:47:31,97459.23,transferencia,1,84020448329,5322,99812-7,5322-99812-7,34676025,597,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01091134243079349387424098,2024-01-11 09:34:30,71940.03,transferencia,1,12704143722,4397,19607-6,4397-19607-6,56689082,934,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01101111243108850745034602,2024-01-11 10:11:31,30253.46,transferencia,1,25425564236,5880,89076-7,5880-89076-7,79292008,1029,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01051102240649060684591281,2024-01-11 05:02:06,33032.26,transferencia,1,79999688624,6094,84660-5,6094-84660-5,77134583,97,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01001137245448023624839554,2024-01-11 00:37:54,43391.18,transferencia,1,3280350840,2084,75594-1,2084-75594-1,25359560,575,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01171124240334294908027466,2024-01-11 17:24:03,54868.49,transferencia,1,28874218168,9243,56746-1,9243-56746-1,28733307,277,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01031142240306084606786405,2024-01-11 03:42:03,32183.55,transferencia,1,41266790659,8060,68241-7,8060-68241-7,20331334,101,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01001108244726833601733502,2024-01-11 00:08:47,10540.57,transferencia,1,21990748970,3862,79555-8,3862-79555-8,78953219,817,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01101128243253327648869075,2024-01-11 10:28:32,83942.33,transferencia,1,8093491830,2335,80387-5,2335-80387-5,84490910,62,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01071157240561138773685690,2024-01-11 07:57:05,96340.19,transferencia,1,90256922810,3116,60582-8,3116-60582-8,98296620,1233,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01221152241923218702411306,2024-01-11 22:52:19,21093.9,transferencia,1,25705524455,1232,22106-7,1232-22106-7,64261526,4,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131126242763565230982948,2024-01-11 13:26:27,78607.39,transferencia,1,71076531300,6536,93253-5,6536-93253-5,36862613,696,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01071107242553325470643425,2024-01-11 07:07:25,37774.28,transferencia,1,34993725760,2335,59041-3,2335-59041-3,53995738,405,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01041104245561130645719212,2024-01-11 04:04:55,17105.38,transferencia,1,9838779121,3116,29039-7,3116-29039-7,63468541,800,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01151220243751526805447784,2024-01-12 15:20:37,92700.87,transferencia,1,233121064,2515,30440-7,2515-30440-7,89603392,266,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01021247241415667700233658,2024-01-12 02:47:14,66604.72,transferencia,1,49186867024,6651,71704-5,6651-71704-5,71045153,858,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01231242242737348506322365,2024-01-12 23:42:27,77121.31,transferencia,1,99794887005,4373,21043-6,4373-21043-6,31343837,326,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01031237245603467175462738,2024-01-12 03:37:56,15856.09,transferencia,1,39497432780,6430,82647-2,6430-82647-2,66455962,491,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01011254242990292270496162,2024-01-12 01:54:29,58007.51,transferencia,1,1667838709,9209,49948-5,9209-49948-5,96043099,897,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01221231244252133232164786,2024-01-12 22:31:42,35221.83,transferencia,1,15570066608,3125,96435-2,3125-96435-2,89091461,1098,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01091208245217947664029251,2024-01-12 09:08:52,99779.9,transferencia,1,42754098410,4971,24709-1,4971-24709-1,80624331,740,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01141239244226833208488863,2024-01-12 14:39:42,17904.71,transferencia,1,54116275409,3862,40919-0,3862-40919-0,97112002,732,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131255243644468382195104,2024-01-12 13:55:36,74988.54,transferencia,1,67176469857,6444,55923-7,6444-55923-7,62111591,888,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211206244624631390293965,2024-01-12 21:06:46,91580.92,transferencia,1,62646179545,3642,36739-7,3642-36739-7,73695246,521,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01061217241501421483718645,2024-01-12 06:17:15,45089.83,transferencia,1,62285523505,2410,51749-5,2410-51749-5,56024631,853,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01041258244742923864378607,2024-01-12 04:58:47,54465.06,transferencia,1,93423045400,2924,18985-7,2924-18985-7,82258236,227,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01061223242516087770364336,2024-01-12 06:23:25,39643.61,transferencia,1,98341275104,8061,90971-0,8061-90971-0,13409042,86,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01011212241903455843848167,2024-01-12 01:12:19,12234.45,transferencia,1,59597184567,5430,36668-0,5430-36668-0,45508991,614,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01121232241806087198445073,2024-01-12 12:32:18,47893.99,transferencia,1,23269234996,8060,64936-4,8060-64936-4,57767782,180,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01161215245367791207168131,2024-01-12 16:15:53,41925.54,transferencia,1,46337099176,9776,66741-3,9776-66741-3,82437391,291,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01021202242424898099364544,2024-01-12 02:02:24,73393.24,transferencia,1,97999789712,9842,52820-5,9842-52820-5,18678230,38,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01111223245103455368767071,2024-01-12 11:23:51,81769.96,transferencia,1,31666357340,5430,15123-5,5430-15123-5,54314842,937,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01001200245191692143085187,2024-01-12 00:00:51,4943.63,transferencia,1,2921514974,9619,23540-8,9619-23540-8,71242137,611,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01151333244507245269717621,2024-01-13 15:33:45,8792.31,transferencia,1,57527810602,4270,84578-7,4270-84578-7,27677627,734,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01201348245697897710946249,2024-01-13 20:48:56,70019.73,transferencia,1,10756062764,9879,53306-2,9879-53306-2,86853003,422,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211353243824936555015068,2024-01-13 21:53:38,13350.94,transferencia,1,68679513253,3942,94317-4,3942-94317-4,66754167,35,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01011306243308138481288955,2024-01-13 01:06:33,16352.72,transferencia,1,6526838944,3180,75610-8,3180-75610-8,93535134,728,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01111340240891693856916095,2024-01-13 11:40:08,85217.02,transferencia,1,9306372086,9619,86978-7,9619-86978-7,38047424,299,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01091327241589615293726514,2024-01-13 09:27:15,45544.12,transferencia,1,33970738474,1698,75546-5,1698-75546-5,86853003,422,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211327242017912687193333,2024-01-13 21:27:20,93744.1,transferencia,1,91514957752,1971,23362-3,1971-23362-3,53254231,990,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01041309244017678031896856,2024-01-13 04:09:40,90899.81,transferencia,1,80862130301,7671,91357-8,7671-91357-8,90616304,587,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01181321243730143032238412,2024-01-13 18:21:37,92568.09,transferencia,1,1003124461,4103,53309-1,4103-53309-1,71887143,1124,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01191313240806082667099438,2024-01-13 19:13:08,4612.33,transferencia,1,68715669882,8060,66471-0,8060-66471-0,99466466,667,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01101338243616089792581964,2024-01-13 10:38:36,34922.83,transferencia,1,42603363395,8061,35547-9,8061-35547-9,69539153,154,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01101344244074757565588805,2024-01-13 10:44:40,53090.61,transferencia,1,1358156573,5747,11601-0,5747-11601-0,27621753,287,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01051335245827917460554766,2024-01-13 05:35:58,93823.67,transferencia,1,75567568231,1972,85146-7,1972-85146-7,63598533,819,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01091355245316089235248897,2024-01-13 09:55:53,21179.33,transferencia,1,99041346422,8061,37198-0,8061-37198-0,60031940,465,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01151309242423218542571188,2024-01-13 15:09:24,22869.48,transferencia,1,85761989832,1232,19635-5,1232-19635-5,31154676,119,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01151308241522065013667089,2024-01-13 15:08:15,87808.42,transferencia,1,79586524450,6022,90148-7,6022-90148-7,10324854,1078,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131326241480228840681440,2024-01-13 13:26:14,51585.75,transferencia,1,23771962170,2208,20932-7,2208-20932-7,63498812,1165,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01041420243251277009086346,2024-01-14 04:20:32,27536.71,transferencia,1,52396556851,7215,89606-4,7215-89606-4,67879700,76,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01111457244622545040034267,2024-01-14 11:57:46,42010.01,transferencia,1,4374281762,4522,36785-7,4522-36785-7,84622089,685,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01181410240244467631042407,2024-01-14 18:10:02,88047.3,transferencia,1,80569128358,6444,56670-8,6444-56670-8,58156318,544,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01201429240181184056219131,2024-01-14 20:29:01,22291.84,transferencia,1,5370117225,8118,43659-2,8118-43659-2,23433419,406,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01131419244051273754865078,2024-01-14 13:19:40,2824.23,transferencia,1,14392262537,7215,12253-4,7215-12253-4,67713405,301,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01231431245661388896155157,2024-01-14 23:31:56,84560.51,transferencia,1,94346383130,8316,17194-6,8316-17194-6,42964310,220,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01111406243486493657317335,2024-01-14 11:06:34,17703.51,transferencia,1,78650457860,9468,72455-5,9468-72455-5,45154848,452,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01011446245425328823366149,2024-01-14 01:46:54,29029.16,transferencia,1,28879308181,2352,50947-1,2352-50947-1,26516208,988,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01051457241235666683769390,2024-01-14 05:57:12,59636.15,transferencia,1,40888812906,6653,17059-8,6653-17059-8,18428148,272,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01211500245824634454017831,2024-01-15 21:00:58,21560.18,transferencia,1,97812604918,3642,67190-2,3642-67190-2,90461541,843,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01071510241149062353557753,2024-01-15 07:10:11,53203.0,transferencia,1,7288278247,6094,17916-8,6094-17916-8,85082995,429,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
01101549241899729545826089,2024-01-15 10:49:18,64105.1,transferencia,1,51759313777,2799,55751-5,2799-55751-5,91504812,552,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
